ACC_YEAR,SGG_CD,SGG_NM,BJDONG_CD,BJDONG_NM,LAND_GBN,LAND_GBN_NM,BONBEON,BUBEON,BLDG_NM,DEAL_YMD,OBJ_AMT,BLDG_AREA,TOT_AREA,FLOOR,RIGHT_GBN,CNTL_YMD,BUILD_YEAR,HOUSE_TYPE,REQ_GBN,RDEALER_LAWDNM
2023,11560,영등포구,10900,영등포동8가,1,대지,0051,0001,메이준,20230804,8000,17.44,25.56,6.0,,,2012,오피스텔,중개거래,서울 영등포구
2023,11560,영등포구,13200,신길동,1,대지,4934,0000,삼성래미안,20230803,75000,59.33,0.0,5.0,,,2001,아파트,중개거래,서울 영등포구
2023,11560,영등포구,12100,문래동3가,1,대지,0013,0000,문래해태,20230802,68000,84.69,0.0,13.0,,,1999,아파트,중개거래,서울 영등포구
2023,11560,영등포구,10300,영등포동2가,1,대지,0028,0118,그린나래,20230801,37500,56.51,63.16,5.0,,,2014,오피스텔,중개거래,서울 영등포구
2023,11560,영등포구,13300,대림동,,,,,,20230801,77000,216.88,111.2,0.0,,,1985,단독다가구,직거래,
2023,11560,영등포구,13200,신길동,,,,,,20230801,269550,57.95,99.0,0.0,,,1973,단독다가구,중개거래,서울 영등포구
2023,11560,영등포구,12800,양평동4가,1,대지,0248,0000,코쿤빌,20230731,11400,15.98,7.93,4.0,,,2011,연립다세대,중개거래,서울 영등포구
2023,11560,영등포구,11300,당산동3가,1,대지,0558,0003,THE PARK 365,20230731,86000,125.62,171.55,2.0,,,2007,오피스텔,중개거래,서울 영등포구
2023,11560,영등포구,10200,영등포동1가,1,대지,0092,0003,여의도이튼브라운,20230731,30500,31.19,0.0,5.0,,,2022,아파트,직거래,
2023,11560,영등포구,10300,영등포동2가,1,대지,0094,0259,(94-259),20230731,24000,21.26,41.2,7.0,,,2020,오피스텔,직거래,
2023,11560,영등포구,11000,여의도동,1,대지,0050,0000,시범,20230729,233000,118.12,0.0,12.0,,,1971,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13200,신길동,1,대지,4945,0000,래미안영등포프레비뉴,20230729,103300,59.99,0.0,13.0,,,2015,아파트,중개거래,서울 영등포구
2023,11560,영등포구,10300,영등포동2가,1,대지,0094,0125,청풍 스카이,20230729,22800,38.91,58.99,2.0,,,2017,오피스텔,중개거래,서울 영등포구
2023,11560,영등포구,12300,문래동5가,1,대지,0020,0021,삼정리버뷰,20230728,26400,24.4,10.69,5.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,12300,문래동5가,1,대지,0020,0021,삼정리버뷰,20230728,26400,24.4,10.69,3.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,12300,문래동5가,1,대지,0020,0021,삼정리버뷰,20230728,26400,24.4,10.69,4.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,12300,문래동5가,1,대지,0020,0021,삼정리버뷰,20230728,27300,28.48,35.69,6.0,,,2023,오피스텔,직거래,
2023,11560,영등포구,12300,문래동5가,1,대지,0020,0021,삼정리버뷰,20230728,27000,28.48,35.69,7.0,,,2023,오피스텔,직거래,
2023,11560,영등포구,12300,문래동5가,1,대지,0020,0021,삼정리버뷰,20230728,26150,27.58,34.57,6.0,,,2023,오피스텔,직거래,
2023,11560,영등포구,12300,문래동5가,1,대지,0020,0021,삼정리버뷰,20230728,26000,27.58,34.57,7.0,,,2023,오피스텔,직거래,
2023,11560,영등포구,12300,문래동5가,1,대지,0020,0021,삼정리버뷰,20230728,26000,27.58,34.57,7.0,,,2023,오피스텔,직거래,
2023,11560,영등포구,12300,문래동5가,1,대지,0020,0021,삼정리버뷰,20230728,26150,27.58,34.57,8.0,,,2023,오피스텔,직거래,
2023,11560,영등포구,12300,문래동5가,1,대지,0020,0021,삼정리버뷰,20230728,26150,27.58,34.57,6.0,,,2023,오피스텔,직거래,
2023,11560,영등포구,12300,문래동5가,1,대지,0020,0021,삼정리버뷰,20230728,28550,25.95,11.37,5.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,12000,문래동2가,1,대지,0035,0000,남성,20230728,50000,47.3,0.0,15.0,,,1983,아파트,중개거래,서울 영등포구
2023,11560,영등포구,12300,문래동5가,1,대지,0020,0021,삼정리버뷰,20230728,28550,25.95,11.37,3.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,12300,문래동5가,1,대지,0020,0021,삼정리버뷰,20230728,28550,25.95,11.37,4.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,12300,문래동5가,1,대지,0020,0021,삼정리버뷰,20230728,27150,24.67,10.8,3.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,12300,문래동5가,1,대지,0020,0021,삼정리버뷰,20230728,26600,24.67,10.8,2.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,12300,문래동5가,1,대지,0020,0021,삼정리버뷰,20230728,27150,24.67,10.8,5.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,12300,문래동5가,1,대지,0020,0021,삼정리버뷰,20230728,27000,24.67,10.8,4.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,12300,문래동5가,1,대지,0020,0021,삼정리버뷰,20230728,26400,24.4,10.69,3.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,12300,문래동5가,1,대지,0020,0021,삼정리버뷰,20230728,27150,28.48,35.69,8.0,,,2023,오피스텔,직거래,
2023,11560,영등포구,12300,문래동5가,1,대지,0020,0021,삼정리버뷰,20230728,27300,28.48,35.69,6.0,,,2023,오피스텔,직거래,
2023,11560,영등포구,11100,당산동1가,1,대지,0188,0003,에버그린스타,20230728,43000,47.29,58.28,5.0,,,2022,오피스텔,직거래,
2023,11560,영등포구,12300,문래동5가,1,대지,0020,0021,삼정리버뷰,20230728,25750,24.4,10.69,2.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,12300,문래동5가,1,대지,0020,0021,삼정리버뷰,20230728,25900,24.4,10.69,2.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,12300,문래동5가,1,대지,0020,0021,삼정리버뷰,20230728,26400,24.4,10.69,4.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,12300,문래동5가,1,대지,0020,0021,삼정리버뷰,20230728,26400,24.4,10.69,5.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,11800,도림동,1,대지,0202,0043,도림빌라,20230728,24500,23.81,18.17,5.0,,,2008,연립다세대,직거래,
2023,11560,영등포구,12300,문래동5가,1,대지,0020,0021,삼정리버뷰,20230728,27000,28.48,35.69,7.0,,,2023,오피스텔,직거래,
2023,11560,영등포구,12300,문래동5가,1,대지,0020,0021,삼정리버뷰,20230728,27950,25.95,11.37,2.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,11300,당산동3가,1,대지,0002,0006,당산한양,20230727,105000,84.93,0.0,10.0,,,1986,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13300,대림동,1,대지,1127,0000,e편한세상영등포아델포레,20230727,109500,84.96,0.0,8.0,,,2020,아파트,중개거래,서울 영등포구
2023,11560,영등포구,10900,영등포동8가,1,대지,0076,0001,삼환,20230727,83000,59.91,0.0,17.0,,,1999,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11000,여의도동,1,대지,0013,0021,맨하탄21리빙텔,20230727,20700,41.58,41.58,8.0,,,2001,오피스텔,중개거래,서울 영등포구
2023,11560,영등포구,13200,신길동,1,대지,0022,0005,대우 디오빌 골든뷰 오피스텔,20230725,17800,28.29,37.79,9.0,,,2004,오피스텔,중개거래,서울 영등포구
2023,11560,영등포구,12600,양평동2가,1,대지,0022,0001,스카이시티,20230725,13000,18.96,29.06,10.0,,,2014,오피스텔,중개거래,서울 양천구
2023,11560,영등포구,10300,영등포동2가,1,대지,0214,0000,여의샛강 소미골드5차,20230725,28500,21.38,29.77,9.0,,,2022,오피스텔,직거래,
2023,11560,영등포구,10100,영등포동,1,대지,0618,0044,화랑홈타운(618-44),20230725,12000,47.28,23.36,4.0,,,2001,연립다세대,직거래,
2023,11560,영등포구,12500,양평동1가,,,,,,20230724,36000,67.0,65.1,0.0,,,1997,단독다가구,직거래,
2023,11560,영등포구,12700,양평동3가,1,대지,0017,0001,양평동 우림보보카운티 오피스텔,20230724,8400,16.25,24.43,5.0,,,2003,오피스텔,중개거래,서울 영등포구
2023,11560,영등포구,13000,양평동6가,1,대지,0010,0012,양평도담빌C,20230724,21570,29.45,19.0,2.0,,,2016,연립다세대,직거래,
2023,11560,영등포구,11500,당산동5가,1,대지,0007,0002,유원제일2차,20230723,145000,123.76,0.0,11.0,,,1984,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11200,당산동2가,1,대지,0016,0001,당산대우,20230722,58500,45.55,0.0,9.0,,,1999,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13200,신길동,,,,,,20230722,47000,30.87,50.0,0.0,,,1985,단독다가구,중개거래,서울 용산구
2023,11560,영등포구,13200,신길동,1,대지,4955,0000,신길센트럴아이파크,20230722,100500,59.97,0.0,24.0,,,2019,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13300,대림동,,,,,,20230721,80000,171.06,109.0,0.0,,,1990,단독다가구,직거래,
2023,11560,영등포구,13300,대림동,1,대지,1101,0001,(1101-1),20230721,11300,14.46,0.0,10.0,,,2012,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11000,여의도동,1,대지,0012,0003,(주)신한 여의도 드림리버 오피스텔,20230721,26000,24.5,36.7,9.0,,,2019,오피스텔,중개거래,서울 영등포구
2023,11560,영등포구,12400,문래동6가,1,대지,0046,0000,현대1차,20230721,79000,79.52,0.0,13.0,,,1986,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13300,대림동,1,대지,1075,0112,형지파크타운,20230721,29950,31.2,21.69,3.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,12700,양평동3가,1,대지,0090,0001,거성파스텔,20230721,87000,71.1,0.0,9.0,,,1999,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13300,대림동,1,대지,1075,0112,형지파크타운,20230721,29550,31.2,21.69,2.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13300,대림동,1,대지,1075,0112,형지파크타운,20230721,30600,31.3,21.76,3.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13300,대림동,1,대지,1075,0112,형지파크타운,20230721,30300,31.3,21.75,2.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13300,대림동,1,대지,1075,0112,형지파크타운,20230721,31450,32.49,22.59,3.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13300,대림동,1,대지,1075,0112,형지파크타운,20230721,30950,32.49,22.59,2.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13300,대림동,1,대지,1075,0112,형지파크타운,20230721,32950,34.76,24.17,3.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13300,대림동,1,대지,1075,0112,형지파크타운,20230721,32600,34.76,24.17,2.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13300,대림동,1,대지,1075,0112,형지파크타운,20230721,33350,35.29,24.54,5.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13300,대림동,1,대지,1075,0112,형지파크타운,20230721,33850,35.67,24.8,3.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13300,대림동,1,대지,1075,0112,형지파크타운,20230721,33500,35.67,24.8,2.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13300,대림동,1,대지,1075,0112,형지파크타운,20230721,34950,36.25,25.21,5.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13300,대림동,1,대지,1075,0112,형지파크타운,20230721,37150,38.39,26.69,5.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13300,대림동,1,대지,1075,0112,형지파크타운,20230721,37750,39.21,27.26,4.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13300,대림동,1,대지,1075,0112,형지파크타운,20230721,40600,41.96,29.18,4.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,13300,대림동,1,대지,1075,0112,형지파크타운,20230721,41950,44.72,31.11,4.0,,,2023,연립다세대,직거래,
2023,11560,영등포구,11500,당산동5가,1,대지,0007,0002,유원제일2차,20230721,130500,84.6,0.0,2.0,,,1984,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11000,여의도동,1,대지,0041,0000,대교,20230721,296000,151.74,0.0,9.0,,,1975,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11500,당산동5가,1,대지,0041,0000,반도유보라,20230721,105000,78.84,0.0,3.0,,,2002,아파트,직거래,
2023,11560,영등포구,13300,대림동,1,대지,1116,0035,진용빌라A동(1116-35),20230720,28200,59.75,25.3,2.0,,,1998,연립다세대,중개거래,서울 영등포구
2023,11560,영등포구,11600,당산동6가,1,대지,0237,0015,스카이빌,20230720,44000,66.93,33.06,3.0,,,2008,연립다세대,중개거래,서울 영등포구
2023,11560,영등포구,11500,당산동5가,1,대지,0042,0000,당산삼성래미안4차,20230719,192000,161.08,0.0,2.0,,,2003,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11800,도림동,1,대지,0165,0001,동아에코빌,20230719,139000,135.81,0.0,19.0,,,2000,아파트,중개거래,서울 영등포구
2023,11560,영등포구,12600,양평동2가,1,대지,0043,0014,CO-OP Residence/오목교,20230719,7700,16.98,26.58,5.0,,,2004,오피스텔,중개거래,서울 영등포구
2023,11560,영등포구,11000,여의도동,1,대지,0050,0000,시범,20230719,179000,79.24,0.0,3.0,,,1971,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13200,신길동,1,대지,4934,0000,삼성래미안,20230719,60000,59.54,0.0,14.0,,,2001,아파트,직거래,
2023,11560,영등포구,13300,대림동,1,대지,0695,0000,우성2,20230719,61500,79.91,0.0,7.0,,,1992,아파트,중개거래,서울 영등포구
2023,11560,영등포구,12900,양평동5가,1,대지,0076,0000,양평한신,20230719,77000,59.94,0.0,2.0,,,1996,아파트,중개거래,서울 영등포구
2023,11560,영등포구,12500,양평동1가,1,대지,0120,0014,네오하임,20230719,29300,25.8,13.74,4.0,,,2019,연립다세대,중개거래,서울 강남구
2023,11560,영등포구,11000,여의도동,1,대지,0042,0000,한양,20230719,298000,193.03,0.0,3.0,,,1975,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11000,여의도동,1,대지,0014,0021,엘지여의도에클라트,20230719,25000,38.01,49.41,11.0,,,2003,오피스텔,중개거래,서울 영등포구
2023,11560,영등포구,12400,문래동6가,1,대지,0058,0000,e편한세상 문래 에듀플라츠,20230719,98700,59.99,0.0,13.0,,,2020,아파트,중개거래,"서울 양천구, 서울 영등포구"
2023,11560,영등포구,11700,당산동,1,대지,0374,0000,래미안당산1차,20230718,120000,84.99,0.0,20.0,,,1995,아파트,중개거래,서울 영등포구
2023,11560,영등포구,12700,양평동3가,1,대지,0106,0000,양평역미소지움,20230718,71000,59.47,0.0,4.0,,,2018,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11000,여의도동,1,대지,0047,0000,여의도자이,20230718,267000,148.94,0.0,29.0,,,2008,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13200,신길동,1,대지,4945,0000,래미안영등포프레비뉴,20230718,98000,59.99,0.0,5.0,,,2015,아파트,중개거래,서울 영등포구
2023,11560,영등포구,10900,영등포동8가,1,대지,0091,0000,당산푸르지오,20230718,68000,59.7,0.0,12.0,,,2004,아파트,직거래,
2023,11560,영등포구,12800,양평동4가,1,대지,0225,0001,은석,20230717,20500,29.03,17.68,3.0,,,2011,연립다세대,중개거래,서울 영등포구
2023,11560,영등포구,13200,신길동,,,,,,20230717,100000,179.82,129.0,0.0,,,1995,단독다가구,중개거래,서울 동작구
2023,11560,영등포구,13200,신길동,1,대지,4935,0000,신기목련아파트,20230717,58000,59.4,0.0,15.0,,,2000,아파트,중개거래,경기 광명시
2023,11560,영등포구,10300,영등포동2가,1,대지,0139,0000,여의도리미티오148,20230717,62260,38.44,0.0,8.0,,,2022,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13200,신길동,1,대지,0417,0095,로얄빌라(417-95),20230717,74000,32.22,25.5,2.0,,,1987,연립다세대,중개거래,서울 영등포구
2023,11560,영등포구,11500,당산동5가,1,대지,0012,0000,당산효성1차,20230717,120500,84.9,0.0,5.0,,,1999,아파트,중개거래,서울 영등포구
2023,11560,영등포구,10300,영등포동2가,1,대지,0139,0000,여의도리미티오148,20230717,62260,38.44,0.0,8.0,,20230801,2022,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13200,신길동,,,,,,20230717,80000,69.06,106.0,0.0,,,1971,단독다가구,직거래,
2023,11560,영등포구,13300,대림동,1,대지,0717,0000,쌍용플래티넘S,20230717,10000,18.24,0.0,5.0,,,2013,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13200,신길동,1,대지,4969,0000,힐스테이트클래시안,20230716,108000,59.87,0.0,10.0,,,2020,아파트,중개거래,서울 영등포구
2023,11560,영등포구,12700,양평동3가,1,대지,0101,0000,양평현대6차,20230715,103000,84.94,0.0,22.0,,,2000,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13300,대림동,1,대지,0608,0001,현대3차,20230715,53000,43.92,0.0,6.0,,,1997,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11600,당산동6가,1,대지,0336,0004,유탑유블레스,20230715,15500,13.71,0.0,7.0,,,2012,아파트,중개거래,서울 영등포구
2023,11560,영등포구,12700,양평동3가,1,대지,0101,0000,양평현대6차,20230715,86500,59.98,0.0,14.0,,,2000,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13300,대림동,1,대지,1127,0000,e편한세상영등포아델포레,20230714,109700,85.0,0.0,14.0,,,2020,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13300,대림동,1,대지,0656,0001,우영채움빌,20230714,29000,33.74,20.74,5.0,,,2013,연립다세대,중개거래,서울 영등포구
2023,11560,영등포구,13200,신길동,1,대지,0001,0011,(1-11),20230714,40000,41.32,26.14,5.0,,,2009,연립다세대,중개거래,서울 영등포구
2023,11560,영등포구,11200,당산동2가,1,대지,0164,0000,당산2가현대홈타운,20230714,103000,82.77,0.0,18.0,,,1994,아파트,중개거래,서울 영등포구
2023,11560,영등포구,12600,양평동2가,1,대지,0043,0014,CO-OP Residence/오목교,20230714,7700,16.98,26.58,8.0,,,2004,오피스텔,중개거래,서울 영등포구
2023,11560,영등포구,11300,당산동3가,1,대지,0002,0006,당산한양,20230714,100550,84.93,0.0,6.0,,,1986,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13200,신길동,1,대지,3002,0000,남서울,20230714,66000,48.26,0.0,4.0,,,1974,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13200,신길동,1,대지,4934,0000,삼성래미안,20230714,60000,59.54,0.0,14.0,,20230720,2001,아파트,직거래,
2023,11560,영등포구,11700,당산동,1,대지,0121,0130,리버뷰,20230713,8000,15.05,0.0,12.0,,,2015,아파트,중개거래,경기 용인수지구
2023,11560,영등포구,11500,당산동5가,1,대지,0012,0000,당산효성1차,20230713,97000,59.85,0.0,2.0,,,1999,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11500,당산동5가,1,대지,0042,0000,당산삼성래미안4차,20230713,172500,133.42,0.0,4.0,,,2003,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11000,여의도동,1,대지,0037,0000,미성,20230713,164000,92.56,0.0,6.0,,,1978,아파트,직거래,
2023,11560,영등포구,11400,당산동4가,1,대지,0098,0000,브라운스톤당산,20230713,106000,84.04,0.0,2.0,,,2015,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11000,여의도동,1,대지,0017,0000,여의도the샵 아일랜드 파크,20230713,95000,62.18,79.67,4.0,,,2006,오피스텔,중개거래,서울 영등포구
2023,11560,영등포구,11000,여의도동,1,대지,0014,0021,엘지여의도에클라트,20230713,22000,38.01,49.41,6.0,,,2003,오피스텔,중개거래,서울 영등포구
2023,11560,영등포구,11400,당산동4가,1,대지,0095,0000,당산금호어울림,20230712,112500,84.25,0.0,9.0,,,2002,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11500,당산동5가,1,대지,0012,0000,당산효성1차,20230712,88300,59.85,0.0,1.0,,,1999,아파트,중개거래,서울 영등포구
2023,11560,영등포구,12300,문래동5가,1,대지,0023,0004,명지 페르마타,20230712,12300,28.4,38.56,9.0,,,2004,오피스텔,중개거래,"서울 영등포구, 서울 중구"
2023,11560,영등포구,11400,당산동4가,1,대지,0030,0001,당산현대5차,20230712,97500,59.55,0.0,7.0,,,2000,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11000,여의도동,1,대지,0021,0001,서울,20230712,470000,139.31,0.0,11.0,,,1976,아파트,중개거래,서울 영등포구
2023,11560,영등포구,12400,문래동6가,1,대지,0058,0000,e편한세상 문래 에듀플라츠,20230712,95000,59.99,0.0,14.0,,,2020,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13200,신길동,1,대지,4955,0000,신길센트럴아이파크,20230712,120000,84.98,0.0,11.0,,,2019,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11800,도림동,1,대지,0236,0006,현대힐타운,20230712,30500,58.98,69.4,2.0,,,2015,오피스텔,중개거래,서울 영등포구
2023,11560,영등포구,10400,영등포동3가,1,대지,0009,0013,에쉐르아이 시네마 쇼핑몰,20230711,13300,28.63,44.6,12.0,,,2005,오피스텔,직거래,
2023,11560,영등포구,11100,당산동1가,1,대지,0009,0001,코오롱,20230711,58600,59.6,0.0,7.0,,,1996,아파트,중개거래,"서울 강남구, 서울 영등포구"
2023,11560,영등포구,12700,양평동3가,1,대지,0090,0001,거성파스텔,20230711,94500,84.99,0.0,6.0,,,1999,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11000,여의도동,1,대지,0032,0000,수정,20230711,174000,74.55,0.0,4.0,,,1976,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11000,여의도동,1,대지,0040,0004,화랑,20230711,205000,104.5,0.0,9.0,,,1977,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11300,당산동3가,1,대지,0565,0000,당산계룡리슈빌3단지,20230711,72000,49.99,0.0,5.0,,,2014,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11000,여의도동,1,대지,0013,0024,민족통일 대통령 리빙텔,20230711,14800,26.52,37.37,2.0,,,2003,오피스텔,중개거래,서울 영등포구
2023,11560,영등포구,13300,대림동,,,,,,20230711,94500,178.62,100.6,0.0,,,2017,단독다가구,중개거래,서울 영등포구
2023,11560,영등포구,11800,도림동,,,,,,20230711,332400,115.92,407.0,0.0,,,1968,단독다가구,중개거래,"서울 양천구, 서울 영등포구"
2023,11560,영등포구,13200,신길동,1,대지,4950,0000,래미안에스티움,20230711,131000,84.95,0.0,5.0,,,2017,아파트,중개거래,서울 영등포구
2023,11560,영등포구,10800,영등포동7가,1,대지,0094,0297,넥스빌Ⅱ,20230710,12600,32.88,48.07,6.0,,,2002,오피스텔,직거래,
2023,11560,영등포구,11400,당산동4가,1,대지,0030,0001,당산현대5차,20230710,120000,84.69,0.0,4.0,,,2000,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11100,당산동1가,1,대지,0457,0000,신동아파밀리에,20230710,95000,84.96,0.0,8.0,,,2008,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13300,대림동,1,대지,0696,0000,우성1,20230710,83000,83.59,0.0,2.0,,,1985,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13300,대림동,1,대지,0608,0001,현대3차,20230710,70300,59.83,0.0,2.0,,,1997,아파트,중개거래,"서울 구로구, 서울 영등포구"
2023,11560,영등포구,12500,양평동1가,1,대지,0271,0000,영등포중흥에스클래스,20230710,96500,59.97,0.0,12.0,,,2021,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11300,당산동3가,1,대지,0559,0000,쌍용예가클래식,20230709,100000,88.02,0.0,8.0,,,2010,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13200,신길동,1,대지,4969,0000,힐스테이트클래시안,20230709,71000,42.68,0.0,23.0,,,2020,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13300,대림동,1,대지,1127,0000,e편한세상영등포아델포레,20230709,109700,84.96,0.0,6.0,,,2020,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13300,대림동,1,대지,0717,0000,쌍용플래티넘S,20230709,10650,18.24,0.0,11.0,,,2013,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13300,대림동,1,대지,0680,0007,파크에비뉴301,20230708,36700,26.93,16.68,4.0,,,2022,연립다세대,직거래,
2023,11560,영등포구,12500,양평동1가,1,대지,0217,0014,엠제이파크,20230708,43000,22.65,11.6,9.0,,,2019,연립다세대,중개거래,서울 영등포구
2023,11560,영등포구,11800,도림동,,,,,,20230708,95500,198.18,133.0,0.0,,,1989,단독다가구,중개거래,서울 영등포구
2023,11560,영등포구,11400,당산동4가,1,대지,0095,0000,당산금호어울림,20230708,123000,116.98,0.0,14.0,,,2002,아파트,중개거래,서울 영등포구
2023,11560,영등포구,10800,영등포동7가,1,대지,0064,0040,배영리치빌,20230708,45000,59.17,30.96,2.0,,,2012,연립다세대,중개거래,서울 영등포구
2023,11560,영등포구,11500,당산동5가,1,대지,0012,0000,당산효성1차,20230708,110500,84.9,0.0,1.0,,,1999,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13200,신길동,1,대지,4780,0000,보라매경남아너스빌,20230708,90000,84.79,0.0,19.0,,,2005,아파트,중개거래,서울 동작구
2023,11560,영등포구,10900,영등포동8가,1,대지,0076,0001,삼환,20230708,82500,59.91,0.0,10.0,,,1999,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13300,대림동,1,대지,0608,0001,현대3차,20230708,55000,43.92,0.0,18.0,,,1997,아파트,중개거래,서울 영등포구
2023,11560,영등포구,12400,문래동6가,1,대지,0046,0000,현대1차,20230708,77200,79.52,0.0,4.0,,,1986,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13300,대림동,1,대지,1101,0001,(1101-1),20230708,11000,14.46,0.0,6.0,,,2012,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11500,당산동5가,1,대지,0042,0000,당산삼성래미안4차,20230708,171000,133.42,0.0,4.0,,,2003,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11400,당산동4가,1,대지,0030,0001,당산현대5차,20230707,99700,59.37,0.0,7.0,,,2000,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11400,당산동4가,1,대지,0030,0001,당산현대5차,20230707,100500,59.55,0.0,23.0,,,2000,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13000,양평동6가,1,대지,0099,0000,한솔,20230707,70900,84.13,0.0,6.0,,,1999,아파트,중개거래,서울 영등포구
2023,11560,영등포구,12100,문래동3가,1,대지,0081,0000,세종에버그린,20230707,32000,38.06,43.55,2.0,,,null,오피스텔,중개거래,서울 영등포구
2023,11560,영등포구,12400,문래동6가,1,대지,0001,0001,문래동 현대홈시티1,20230707,59200,80.56,98.65,13.0,,,2004,오피스텔,중개거래,서울 영등포구
2023,11560,영등포구,11000,여의도동,1,대지,0014,0021,엘지여의도에클라트,20230707,23500,36.53,47.49,7.0,,,2003,오피스텔,중개거래,서울 영등포구
2023,11560,영등포구,10400,영등포동3가,1,대지,0019,0002,포레스트힐시티,20230707,10400,13.53,0.0,7.0,,,2014,아파트,중개거래,서울 영등포구
2023,11560,영등포구,11000,여의도동,1,대지,0012,0001,	(12-1)	,20230707,29900,43.73,67.37,9.0,,,1991,오피스텔,중개거래,"서울 마포구, 서울 영등포구"
2023,11560,영등포구,11000,여의도동,1,대지,0028,0000,광장,20230706,297000,184.1,0.0,7.0,,,1978,아파트,중개거래,"서울 양천구, 서울 영등포구"
2023,11560,영등포구,12700,양평동3가,1,대지,0066,0000,삼호,20230706,84000,84.92,0.0,18.0,,,1998,아파트,중개거래,서울 영등포구
